,Unnamed: 0,Review Title,Review Text,Score,Class
414,414,Worth the money,"Overall Good I am using this phone in last 3days,overall performance is good,so my genuine feedback is -Pros-1.Camera is up to the mark2.Screen is superb3.Smooth using 4.Superb Processor Cons1.Battery backup is not up to the mark2.Fast charging is no so fast3.Quite heavy",4,Positive
415,415,Great product,"Worth full of each penny. Used for 2 months.. best smartphone in this segment even if you compare with other devices which is way more costlier than this . Forget about 5G , it will not come to India anytime soon. Probably in time you'll get another new device when the 5G will through all over India. Don't get hesitate about the weight, thickness of this phone , you'll get habituate after using it as I was a 5 years iPhone SE user which has 4 inch display and 110 grams of weight only. Flagshi...",5,Positive
416,416,Worth every penny,Best ever phone guyss....,5,Positive
417,417,Pathetic Phone,"Touch was not working most of the times and blurred screen, last 1 week following up with flipkart customer care not getting proper responseFlipkart customer care unable to approve my return due to technical issue in website and struggling with faulty phone.",1,Negative
418,418,Good choice,Night mode 🤘,4,Positive
419,419,Just wow!,Vera level mobile,5,Positive
420,420,Super!,Super future in this phone available,5,Positive
421,421,Mind-blowing purchase,Amazing camera quality and gaming performance,5,Positive
422,422,Fabulous!,Just got it yesterday. The performance is top notch under 20k no doubt about that. But camera is average. And also the display is quite good. I have seen many people talking about having touch issues or screen flikering while playing games but until now haven't seen anything like that. So if you want performance based phone then don't think just buy this.,4,Positive
423,423,Best in the market!,Nice product,4,Positive
424,424,Wonderful,Too good for the price range...jst loved it and im writing this after using for a week..jst go for it..its a beast..the camera aint that bad like people say..its above average and all in all hats off..,2,Negative
425,425,Awesome,Verry good mobile.. verry smooth performance. Camera is average.. but night mode and dual video recording option verry wasam.,4,Positive
426,426,Just okay,Wifi disconnecting problem,1,Negative
427,427,Just wow!,NO DOUBT FOR THIS PHONE JUST GO FOR IT✔️✔️,5,Positive
428,428,Terrific purchase,Super,5,Positive
429,429,Perfect product!,Selfie camera is good,4,Positive
430,430,Awesome,Performance is of next level.. N it has the Android 11 followed by all the new features.... All over it is the best phone to buy under 19000,5,Positive
431,431,Just wow!,Great for pubg❤,5,Positive
432,432,Classy product,First of all this is not camera based phone this phone is made for gamingExcellent gamingExcellent batteryA full package of gamingYou never disappointed by buying this phone I am very impressed,5,Positive
433,433,Does the job,"Camera quality is worst, but performance is good",3,Positive
434,434,Decent product,After 15 days touch is not working in middle.,1,Negative
435,435,Terrific purchase,Its simply awesome... And you can get it with only 19k... Then again it has a ips dim display .. can make you worry in the sunlight... Now if you wanna go for the performance then its simply incomparable in the current sceniario. No w heavy game are nothing to worry my friend...But also it you want a good Camera phone ... Plzz pass by... it's not for you... But Camera of the phone will not let you down ..However 48mp camera with so much manual features makes this a manual camera beast ... B...,3,Positive
436,436,Must buy!,Overall a great value for money phone.. I had to choose between clean stock Android.. g60 vs X3 pro power punch of SD860.. finally I settled for SD860..coz poco gives you option to block unnecessary adds... This is my second poco.. first was poco F1 purchased in first ever sale in 2018 with SS 845.. Since then for me.. it's all about the power.. Rest everything falls in place..Other plus for me in poco X3 pro :-1. Gorilla glass 62. 5160 mAh bty3. 33w fast charging4. Ufs 3.1 storage5. ...,4,Positive
437,437,Highly recommended,"Battery drain is high in miui but with custom ROM it was awesome and camera is good  enough with lots of features,performance is beast heating more while playing pubg 90 fps and HDR  60fps",4,Positive
438,438,Wonderful,Pros:PerformanceRefresh rateSound quality(both speakers as well as 3.5 mm port)Cons:MIUIBit heavyAverage camera,4,Positive
439,439,Delightful,This phone is good for gaming only and whole back vibrate while using speaker. Camera is bad. And display is ok.,3,Positive
440,440,Don't waste your money,i am updating my review. never ever buy poco phones. This Model has faulty motherboard. this device automatically get dead. my device is dead now .,1,Negative
441,441,Great product,Nice device 👍👍😊,5,Positive
442,442,Wonderful,More exellent performance then expected🤩,5,Positive
443,443,Simply awesome,Flipkart is very fast and accurate when compared to Amazon.,5,Positive
444,444,Worth every penny,Value for money,5,Positive
445,445,Terrific purchase,Nice outdoor imeges🥰🥰,4,Positive
446,446,Perfect product!,Performance is good and camera is supper,4,Positive
447,447,Super!,Good phone at this prize rate. Vibration on back panel but this problem is solved in setting.Great performance by sd 860.Overall good phone.,4,Positive
448,448,Fabulous!,"Great product, value for money.",5,Positive
449,449,Best in the market!,"Everything is perfect,just go for it!",5,Positive
450,450,Simply awesome,Awsome Mobile super faster⚡,5,Positive
451,451,Terrific purchase,Nice phone with beast performance but the back panel vibrates so much which is very annoying 😔 but the phone is good for gaming and heavy usages🎉and thanks to Flipkart for 2 days delivery 🚛,3,Positive
452,452,Super!,Absolute Beast.If you want an upgrade for atleast 3 years then go for it.,5,Positive
453,453,Nice product,IS A GREAT PHONE .SOME THING WHICH DISSAPOINTED ME WAS THAT IT HAS NO CONS,4,Positive
454,454,Awesome,"It is superb, value for money, high performance, and everything that can come under this price",5,Positive
455,455,Highly recommended,True flagship killer below 20k. Display is buttery smooth. Processor is beast. Best ui and Battery life is awesomeCamera can beat any 64 megapixel phones. Value for money.Close eyes and go for it.Review after 6 months:Pros: 1) Gaming performance is same as new.2) Got MIUI 12.5.4 update.Cons: 1) There was tiny circular spot on left corner. After pressing there it goan.2) Display is not clearly visible at outdoor.,3,Positive
456,456,Good quality product,Performance wise this device is excellentSlightly vibration when playing sounds and high volume,5,Positive
457,457,Just wow!,Good,4,Positive
458,458,Terrific purchase,I give 4.5 out of 5 after using 3 daysAwesome speed Good display Little bit not satisfied with camera Overall satisfied 😊😊,4,Positive
459,459,Must buy!,Excellent,5,Positive
460,460,Decent product,After 15 days touch is not working in middle.,1,Negative
461,461,Terrific purchase,Its simply awesome... And you can get it with only 19k... Then again it has a ips dim display .. can make you worry in the sunlight... Now if you wanna go for the performance then its simply incomparable in the current sceniario. No w heavy game are nothing to worry my friend...But also it you want a good Camera phone ... Plzz pass by... it's not for you... But Camera of the phone will not let you down ..However 48mp camera with so much manual features makes this a manual camera beast ... B...,3,Positive
462,462,Must buy!,Overall a great value for money phone.. I had to choose between clean stock Android.. g60 vs X3 pro power punch of SD860.. finally I settled for SD860..coz poco gives you option to block unnecessary adds... This is my second poco.. first was poco F1 purchased in first ever sale in 2018 with SS 845.. Since then for me.. it's all about the power.. Rest everything falls in place..Other plus for me in poco X3 pro :-1. Gorilla glass 62. 5160 mAh bty3. 33w fast charging4. Ufs 3.1 storage5. ...,4,Positive
463,463,Highly recommended,"Battery drain is high in miui but with custom ROM it was awesome and camera is good  enough with lots of features,performance is beast heating more while playing pubg 90 fps and HDR  60fps",4,Positive
